"Top","p.value","FDR","Cluster","ID","Gene","BaseGeneMean","OutlierFactor","GeneMean","DEFacGroup1","DEFacGroup2","ave.count"
1470,0.99,1,"clus_2","ENSG00000205863","Gene1296",21.1744441313119,1,21.1744441313119,1,1,12.3992866413269
1470,0.99,1,"clus_2","ENSG00000279603","Gene1560",8.77634672417078,1,8.77634672417078,1,1,10.0291622969959
1480,0.99,1,"clus_2","ENSG00000102539","Gene1898",7.12101652045518,1,7.12101652045518,1,1,7.23165462782132
1480,0.99,1,"clus_2","ENSG00000236075","Gene1454",754.417518771723,1,754.417518771723,1,1,726.572452200393
1480,0.99,1,"clus_2","ENSG00000271026","Gene1326",301.302504388695,1,301.302504388695,1,1,182.647245522521
1480,0.99,1,"clus_2","ENSG00000280014","Gene115",8.8958372250079,1,8.8958372250079,1,1,17.6967053359903
1480,0.99,1,"clus_2","ENSG00000145244","Gene938",6.81671020645713,1,6.81671020645713,1,1,6.08676944019017
1480,0.99,1,"clus_2","ENSG00000257087","Gene1408",174.212094526705,1,174.212094526705,1,1,219.15323849523
1480,0.99,1,"clus_2","ENSG00000100156","Gene1642",15.9984624187747,1,15.9984624187747,1,1,12.260945345349
1480,0.991,1,"clus_2","ENSG00000282271","Gene1373",10.1096213544021,1,10.1096213544021,1,1,5.64457157199118
1480,0.991,1,"clus_2","ENSG00000250730","Gene1670",2.48396038481598,1,2.48396038481598,1,1,3.56895671690218
1480,0.991,1,"clus_2","ENSG00000213036","Gene1215",87.8034997010482,1,87.8034997010482,1.28972482105788,1,98.4674772283469
1480,0.991,1,"clus_2","ENSG00000230614","Gene978",437.005609175875,1,437.005609175875,1,1,503.34130818249
1490,0.991,1,"clus_2","ENSG00000158571","Gene533",18.1547583985565,1,18.1547583985565,1,1,14.2817343860203
1490,0.991,1,"clus_2","ENSG00000265041","Gene1374",31.2580319631565,1,31.2580319631565,1,1,20.3939245370954
1490,0.991,1,"clus_2","ENSG00000184115","Gene500",112.294001521684,1,112.294001521684,1,1,94.2026087113641
1490,0.991,1,"clus_2","ENSG00000258692","Gene1689",5.59882297850805,1,5.59882297850805,1,1,8.4980062762627
1490,0.991,1,"clus_2","ENSG00000136279","Gene450",27.0355209576936,1,27.0355209576936,1,1,47.7011493905867
1490,0.991,1,"clus_2","ENSG00000249177","Gene1834",29.8136138515056,1,29.8136138515056,1,1,33.058465318651
1490,0.991,1,"clus_2","ENSG00000255441","Gene1081",26.3997425159516,1,26.3997425159516,1,1,43.0349223228926
1490,0.991,1,"clus_2","ENSG00000279437","Gene703",21.165903487678,1,21.165903487678,1,1,31.6895898360321
1490,0.991,1,"clus_2","ENSG00000214353","Gene208",14.1655820284985,1,14.1655820284985,1,1,12.9077265331793
1500,0.991,1,"clus_2","ENSG00000249830","Gene1666",10.2341007662633,1,10.2341007662633,1,1,18.7718094352531
1500,0.991,1,"clus_2","ENSG00000249908","Gene453",136.021203100691,1,136.021203100691,1,1,270.420973299353
1500,0.991,1,"clus_2","ENSG00000207069","Gene927",88.7849118112239,1,88.7849118112239,1,1,90.9741077275619
1500,0.991,1,"clus_2","ENSG00000265777","Gene58",121.185758252882,1,121.185758252882,1,1,141.744467769291
1500,0.992,1,"clus_2","ENSG00000282185","Gene778",432.01217468834,1,432.01217468834,1,1,579.964126704388
1500,0.992,1,"clus_2","ENSG00000152705","Gene960",88.1848912919876,1,88.1848912919876,1,1,143.867919543409
1500,0.992,1,"clus_2","ENSG00000258167","Gene197",7.37796483815346,1,7.37796483815346,1,1,10.1236746995665
1500,0.992,1,"clus_2","ENSG00000270531","Gene1709",623.697416282517,1,623.697416282517,1,1,761.389311726752
1500,0.992,1,"clus_2","ENSG00000113319","Gene1419",75.426468498756,1,75.426468498756,0.642734735278648,1,88.4925011667829
1500,0.992,1,"clus_2","ENSG00000218586","Gene1602",42.1099500187989,1,42.1099500187989,1,1,44.5388724727761
1500,0.992,1,"clus_2","ENSG00000245522","Gene1243",262.737053882545,1,262.737053882545,1,1,342.240803559871
1510,0.992,1,"clus_2","ENSG00000234469","Gene1265",7.22777484311687,1,7.22777484311687,1,1,8.80682910218689
1510,0.992,1,"clus_2","ENSG00000282754","Gene1324",396.260997125228,1,396.260997125228,1,1,343.624142974609
1510,0.992,1,"clus_2","ENSG00000239457","Gene62",39.3723922738011,1,39.3723922738011,1,1,54.7107921198413
1510,0.992,1,"clus_2","ENSG00000230556","Gene1064",5.87080910803796,1,5.87080910803796,1,1,9.26064491558483
1510,0.992,1,"clus_2","ENSG00000207931","Gene931",17.3220365668093,1,17.3220365668093,1,1,21.5503861467412
1510,0.992,1,"clus_2","ENSG00000282887","Gene711",1.83793711543916,1,1.83793711543916,1,1,1.03203606474578
1510,0.992,1,"clus_2","ENSG00000269266","Gene1450",2.40791907424966,1,2.40791907424966,0.556974824324279,1,1.45516148018568
1510,0.992,1,"clus_2","ENSG00000227149","Gene1341",15.6967599471262,1,15.6967599471262,1,0.556743359630089,8.74540067337093
1510,0.992,1,"clus_2","ENSG00000258952","Gene1191",1.00531698722126,1,1.00531698722126,1,1,2.11830805147022
1520,0.992,1,"clus_2","ENSG00000254853","Gene1394",39.7093208494777,1,39.7093208494777,1,1,40.0187092713657
1520,0.992,1,"clus_2","ENSG00000212158","Gene1318",48.9968432997845,1,48.9968432997845,1,1,51.6556194459055
1520,0.992,1,"clus_2","ENSG00000206284","Gene168",136.269554352644,1,136.269554352644,1,1,155.18588301405
1520,0.992,1,"clus_2","ENSG00000222019","Gene1364",1.95807287922306,1,1.95807287922306,1,1,3.04513246105638
1520,0.992,1,"clus_2","ENSG00000071626","Gene836",26.4738736363714,1,26.4738736363714,1,1,27.6582141655191
1520,0.992,1,"clus_2","ENSG00000066926","Gene439",1.30630923661045,1,1.30630923661045,1,1,1.43553845123314
1520,0.992,1,"clus_2","ENSG00000055732","Gene1390",5.71454942952181,1,5.71454942952181,1,1,8.43730354369384
1520,0.992,1,"clus_2","ENSG00000272217","Gene112",13.7871363854027,1,13.7871363854027,1,0.990082179108681,18.4009416420686
1520,0.993,1,"clus_2","ENSG00000140876","Gene1048",5.77136754034051,1,5.77136754034051,1,1,9.38396355279588
1520,0.993,1,"clus_2","ENSG00000233056","Gene262",9.6298942205007,1,9.6298942205007,1,1,12.3477043059583
1520,0.993,1,"clus_2","ENSG00000272862","Gene31",51.3998505933778,1,51.3998505933778,1,1,56.8869302907595
1530,0.993,1,"clus_2","ENSG00000250349","Gene1688",59.1555472984556,1,59.1555472984556,1,1,108.19085774767
1530,0.993,1,"clus_2","ENSG00000227760","Gene1718",1.23485564796322,1,1.23485564796322,1,1,1.10273782641713
1530,0.993,1,"clus_2","ENSG00000274220","Gene807",3.761980791157,1,3.761980791157,1,1,4.73777986068717
1530,0.993,1,"clus_2","ENSG00000232675","Gene851",0.474013834437237,1,0.474013834437237,1,1,0.924956338787008
1530,0.993,1,"clus_2","ENSG00000186517","Gene1997",3.13271587737839,1,3.13271587737839,1,1,3.31376741435121
1530,0.993,1,"clus_2","ENSG00000267667","Gene1432",192.774814093755,1,192.774814093755,1,1,208.438842397235
1530,0.993,1,"clus_2","ENSG00000164168","Gene1093",137.852776452162,1,137.852776452162,1,1,199.208897280664
1530,0.993,1,"clus_2","ENSG00000230561","Gene680",20.4246952114527,1,20.4246952114527,1,0.78375480361443,22.9409720537811
1530,0.993,1,"clus_2","ENSG00000188725","Gene1325",2.9056305353312,1,2.9056305353312,1,1,2.21949685588145
1540,0.993,1,"clus_2","ENSG00000168131","Gene1793",1.24716051112028,1,1.24716051112028,1,1,1.23568056369678
1540,0.993,1,"clus_2","ENSG00000155066","Gene970",313.749967079137,1,313.749967079137,1,1,294.561241892924
1540,0.993,1,"clus_2","ENSG00000025156","Gene1435",24.5856436411966,1,24.5856436411966,1,1,39.518993219492
1540,0.993,1,"clus_2","ENSG00000247774","Gene886",3.64620969993619,1,3.64620969993619,1,1,4.08931869517596
1540,0.993,1,"clus_2","ENSG00000278815","Gene1753",21.2482023397206,1,21.2482023397206,1,1,16.9083487821433
1540,0.993,1,"clus_2","ENSG00000270583","Gene246",19.0324121272013,1,19.0324121272013,1,1,22.514384365734
1540,0.993,1,"clus_2","ENSG00000249888","Gene52",164.111443600895,1,164.111443600895,1,1,178.840841707852
1540,0.993,1,"clus_2","ENSG00000282425","Gene706",85.6932474876617,1,85.6932474876617,1,1,111.589085613036
1540,0.993,1,"clus_2","ENSG00000093144","Gene1099",17.3562695689561,1,17.3562695689561,1,1,21.1357223787107
1540,0.993,1,"clus_2","ENSG00000229912","Gene882",155.450300329916,1,155.450300329916,1,1,322.223834855113
1540,0.993,1,"clus_2","ENSG00000284172","Gene1244",1.63664110397005,1,1.63664110397005,1,1,2.009226487805
1550,0.993,1,"clus_2","ENSG00000260747","Gene948",3.63680372342477,1,3.63680372342477,1,1,4.06325735998365
1550,0.993,1,"clus_2","ENSG00000225581","Gene516",77.3150023224607,1,77.3150023224607,1,1,39.4096654654269
1550,0.993,1,"clus_2","ENSG00000251454","Gene1671",116.323879444197,1,116.323879444197,1,1,123.944045786205
1550,0.994,1,"clus_2","ENSG00000275529","Gene1518",0.00550063660571696,94.7541937178214,4639.1165492771,1,1,4936.53477505801
1550,0.994,1,"clus_2","ENSG00000227672","Gene1705",15.1252977132662,1,15.1252977132662,1,1,10.0206787140315
1550,0.994,1,"clus_2","ENSG00000250591","Gene793",272.296260825419,1,272.296260825419,1,1,355.497110380263
1550,0.994,1,"clus_2","ENSG00000279446","Gene1440",5.72135560325909,1,5.72135560325909,1,1,6.02982944635922
1550,0.994,1,"clus_2","ENSG00000162723","Gene998",6.72739473384801,1,6.72739473384801,1,1,7.61290353334803
1550,0.994,1,"clus_2","ENSG00000232023","Gene1905",4.19190281388623,1,4.19190281388623,0.482853951333886,1,2.95319441746186
1560,0.994,1,"clus_2","ENSG00000285508","Gene1650",92.8052179060448,1,92.8052179060448,1,1,116.007623558613
1560,0.994,1,"clus_2","ENSG00000241369","Gene320",0.651533060191779,1,0.651533060191779,1,1,1.35335649658902
1560,0.994,1,"clus_2","ENSG00000242991","Gene1511",49.9833841496191,1,49.9833841496191,1,1,64.7642179148237
1560,0.994,1,"clus_2","ENSG00000251260","Gene1235",2.40611933287885,1,2.40611933287885,1,1.68833997541795,3.39437092445393
1560,0.994,1,"clus_2","ENSG00000147869","Gene934",11.503719344367,1,11.503719344367,1,1,10.4455748725172
1560,0.994,1,"clus_2","ENSG00000230637","Gene1395",184.107480240056,1,184.107480240056,1,1,218.581111872242
1560,0.994,1,"clus_2","ENSG00000208001","Gene1955",6.46586212777926,1,6.46586212777926,1,1,8.22211309612652
1560,0.994,1,"clus_2","ENSG00000201379","Gene1583",3.05036916204215,1,3.05036916204215,1,1,3.47945696873226
1560,0.994,1,"clus_2","ENSG00000251654","Gene383",6.53381019523732,1,6.53381019523732,1,1,7.03704882894054
1560,0.994,1,"clus_2","ENSG00000228019","Gene891",4.27004271822448,1,4.27004271822448,1,1,6.1973786527139
1560,0.994,1,"clus_2","ENSG00000223641","Gene1285",41.2737871628373,1,41.2737871628373,1,1,47.3780929555609
1570,0.994,1,"clus_2","ENSG00000252886","Gene1200",12.6581852739509,1,12.6581852739509,1,1,11.4706035795073
1570,0.994,1,"clus_2","ENSG00000253298","Gene1017",357.687847819161,1,357.687847819161,1,1,541.85763321562
1570,0.994,1,"clus_2","ENSG00000095951","Gene1802",40.5154013467223,1,40.5154013467223,1,1,58.5046389490396
1570,0.994,1,"clus_2","ENSG00000227274","Gene1095",18.3193233311335,1,18.3193233311335,1,1,24.6204590562203
1570,0.994,1,"clus_2","ENSG00000255344","Gene416",188.78916957129,1,188.78916957129,1,0.95265724882495,196.866280769244
1570,0.994,1,"clus_2","ENSG00000143228","Gene534",19.5351657405522,1,19.5351657405522,1,1,25.2181360634807
1570,0.994,1,"clus_2","ENSG00000185385","Gene182",13.2740770023826,1,13.2740770023826,1,1,12.8043583063857
1570,0.994,1,"clus_2","ENSG00000228137","Gene1730",2.24231883245132,1,2.24231883245132,1.03042340175144,1,2.1190365530988
1570,0.994,1,"clus_2","ENSG00000161850","Gene362",97.8031941577463,1,97.8031941577463,0.886972333572035,1,51.4544334413139
1580,0.994,1,"clus_2","ENSG00000154479","Gene1668",35.2981144796269,1,35.2981144796269,1,1.11412695941928,47.978703463213
1580,0.994,1,"clus_2","ENSG00000182965","Gene1557",9.95574778665968,1,9.95574778665968,1,1,14.5801357103194
1580,0.994,1,"clus_2","ENSG00000141298","Gene860",9.65427919973562,1,9.65427919973562,1,1,13.2987032425715
1580,0.994,1,"clus_2","ENSG00000212428","Gene1530",351.385738614733,1,351.385738614733,1,1,453.626138619081
1580,0.994,1,"clus_2","ENSG00000230015","Gene1136",49.0025998675954,1,49.0025998675954,1,1,74.0485458713656
1580,0.994,1,"clus_2","ENSG00000284853","Gene1831",10.5882178713389,1,10.5882178713389,0.770768629140652,1,13.0261336426896
1580,0.995,1,"clus_2","ENSG00000285512","Gene1116",310.96525706728,1,310.96525706728,1.45827380734413,1,666.963697471192
1580,0.995,1,"clus_2","ENSG00000206733","Gene868",9.28228030164511,1,9.28228030164511,0.597824615920692,1,8.2849119936159
1580,0.995,1,"clus_2","ENSG00000276928","Gene1991",59.8310147077604,1,59.8310147077604,1,1,98.9376647180767
1580,0.995,1,"clus_2","ENSG00000277058","Gene435",14.0716211667455,1,14.0716211667455,1,1,19.2111162122503
1580,0.995,1,"clus_2","ENSG00000256256","Gene1936",255.829426043993,1,255.829426043993,1,1,267.100215766699
1590,0.995,1,"clus_2","ENSG00000225579","Gene181",778.728127425851,1,778.728127425851,1,1,728.570658271459
1590,0.995,1,"clus_2","ENSG00000080815","Gene1461",18.8453174881647,1,18.8453174881647,1,1,19.2269120837921
1590,0.995,1,"clus_2","ENSG00000259931","Gene1389",5.92681599326006,1,5.92681599326006,1,1,5.90796089097598
1590,0.995,1,"clus_2","ENSG00000165370","Gene1728",451.665388948589,1,451.665388948589,1,0.719967319159953,557.383068419468
1590,0.995,1,"clus_2","ENSG00000236673","Gene666",214.525456703835,1,214.525456703835,1,0.496871284652716,215.331517863293
1590,0.995,1,"clus_2","ENSG00000207969","Gene1377",120.47709510933,1,120.47709510933,1,1,153.110356923898
1590,0.995,1,"clus_2","ENSG00000240449","Gene1888",187.159649870137,1,187.159649870137,1,1,270.259077395976
1590,0.995,1,"clus_2","ENSG00000278432","Gene1903",235.952892720913,1,235.952892720913,1,1,669.084717958256
1590,0.995,1,"clus_2","ENSG00000250566","Gene143",12.2661112522106,1,12.2661112522106,1,1,15.6954941060668
1600,0.995,1,"clus_2","ENSG00000229820","Gene1941",4.89846734357943,1,4.89846734357943,1,1,4.37406721218518
1600,0.995,1,"clus_2","ENSG00000275867","Gene142",288.209545128984,1,288.209545128984,1,0.617782919364583,259.187374409181
1600,0.995,1,"clus_2","ENSG00000281196","Gene1012",82.3339202111396,1,82.3339202111396,1,1,66.2628196106452
1600,0.995,1,"clus_2","ENSG00000284524","Gene1970",78.5105934923213,1,78.5105934923213,1,1,130.973457921968
1600,0.995,1,"clus_2","ENSG00000234091","Gene925",25.3552100604579,1,25.3552100604579,1,1,35.6950455697813
1600,0.995,1,"clus_2","ENSG00000221139","Gene1792",717.857682706466,1,717.857682706466,1,1,760.547818600993
1600,0.995,1,"clus_2","ENSG00000207630","Gene728",79.243341268951,1,79.243341268951,1,1,92.7387603594589
1600,0.995,1,"clus_2","ENSG00000270618","Gene1976",35.568700253333,1,35.568700253333,1,0.387095916876469,25.2149273663487
1600,0.995,1,"clus_2","ENSG00000139675","Gene1151",700.604789502061,1,700.604789502061,1,1,836.284717000666
1600,0.995,1,"clus_2","ENSG00000207811","Gene823",3.22229325080757,1,3.22229325080757,1,1,2.87320123620853
1600,0.995,1,"clus_2","ENSG00000187893","Gene1999",6.92695261270336,1,6.92695261270336,1,1,9.40190308283252
1610,0.996,1,"clus_2","ENSG00000277385","Gene1484",13.0120958559627,1,13.0120958559627,1,1,16.8803510585344
1610,0.996,1,"clus_2","ENSG00000226609","Gene1796",9.09166975777114,1,9.09166975777114,1,1,11.8402425744378
1610,0.996,1,"clus_2","ENSG00000285931","Gene1695",1.67579212871811,1,1.67579212871811,1,1,2.68237524321425
1610,0.996,1,"clus_2","ENSG00000259213","Gene1023",0.750771543508061,1,0.750771543508061,1,0.998511343590566,1.14124991268121
1610,0.996,1,"clus_2","ENSG00000282849","Gene1393",3.28879780560408,1,3.28879780560408,1,1,4.93828326493758
1610,0.996,1,"clus_2","ENSG00000101251","Gene1503",87.7410719716908,1,87.7410719716908,1,1,188.279895088015
1610,0.996,1,"clus_2","ENSG00000137975","Gene252",15.3584190476552,1,15.3584190476552,1,1,12.964577399579
1610,0.996,1,"clus_2","ENSG00000283355","Gene1752",6.40280616562049,1,6.40280616562049,1.40375756570561,1,7.32445605789742
1610,0.996,1,"clus_2","ENSG00000186970","Gene944",82.9607105145313,1,82.9607105145313,1,1,100.374014341747
1620,0.996,1,"clus_2","ENSG00000136273","Gene1829",27.2082693135995,1,27.2082693135995,1,1,23.2768354400359
1620,0.996,1,"clus_2","ENSG00000207755","Gene307",2.00749881877578,1,2.00749881877578,1,1,1.79856672027063
1620,0.996,1,"clus_2","ENSG00000188981","Gene1199",4.97167754393249,1,4.97167754393249,1,1,6.24848527547214
1620,0.996,1,"clus_2","ENSG00000228712","Gene1946",14.2786214200552,1,14.2786214200552,1,1,11.8203059289577
1620,0.996,1,"clus_2","ENSG00000143761","Gene1776",26.4195278876294,1,26.4195278876294,1,1,32.422616603881
1620,0.996,1,"clus_2","ENSG00000201591","Gene1744",1.91895043919381,1,1.91895043919381,1,1,1.87818564699341
1620,0.996,1,"clus_2","ENSG00000182896","Gene404",3.49263342966903,1,3.49263342966903,1.14596287780791,1,3.58102852324324
1620,0.996,1,"clus_2","ENSG00000238170","Gene1909",64.2321563554268,1,64.2321563554268,1,1,80.6749937716077
1620,0.996,1,"clus_2","ENSG00000236888","Gene1208",5.13931817266993,1,5.13931817266993,1,1.07325999375011,8.70268104419863
1620,0.996,1,"clus_2","ENSG00000243067","Gene191",82.1672241387803,1,82.1672241387803,1,1,117.16871718269
1620,0.996,1,"clus_2","ENSG00000279935","Gene687",19.9489340151673,1,19.9489340151673,1,1,20.1093273055049
1630,0.996,1,"clus_2","ENSG00000282210","Gene1070",179.618773084684,1,179.618773084684,1,1,272.479257536004
1630,0.996,1,"clus_2","ENSG00000284836","Gene589",23.8399775931316,1,23.8399775931316,1,1,25.600936460965
1630,0.996,1,"clus_2","ENSG00000232435","Gene1526",1.72729398367093,1,1.72729398367093,1,1,2.17615439437701
1630,0.996,1,"clus_2","ENSG00000235253","Gene1180",1.19071444893746,1,1.19071444893746,1,1,0.76376199777636
1630,0.996,1,"clus_2","ENSG00000274618","Gene1754",19.5525160693518,1,19.5525160693518,1,0.919369631891589,22.4308966123156
1630,0.996,1,"clus_2","ENSG00000197251","Gene713",6.84928189580351,1,6.84928189580351,1,1,7.59578375400018
1630,0.996,1,"clus_2","ENSG00000236274","Gene1775",30.1692505378008,1,30.1692505378008,1,1,26.0218064951047
1630,0.996,1,"clus_2","ENSG00000182858","Gene767",105.418821477128,1,105.418821477128,1,1,136.543908669822
1630,0.996,1,"clus_2","ENSG00000239099","Gene1770",36.453542833455,1,36.453542833455,1,1,31.2219200355937
1640,0.997,1,"clus_2","ENSG00000281766","Gene1313",5.11962227143686,1,5.11962227143686,1,1,6.5596573989894
1640,0.997,1,"clus_2","ENSG00000206717","Gene1007",345.743323769925,1,345.743323769925,1,1,303.580703947133
1640,0.997,1,"clus_2","ENSG00000234711","Gene1697",1.58378421362822,1,1.58378421362822,1,1,2.878237493444
1640,0.997,1,"clus_2","ENSG00000253102","Gene733",7.46084475672895,1,7.46084475672895,1,1,9.94463014483162
1640,0.997,1,"clus_2","ENSG00000284255","Gene156",5.28398946445879,1,5.28398946445879,1,1,5.37887485710546
1640,0.997,1,"clus_2","ENSG00000122145","Gene1102",67.9395483476631,1,67.9395483476631,1,1,76.5426399030297
1640,0.997,1,"clus_2","ENSG00000249337","Gene1400",128.217068444692,1,128.217068444692,1,1,158.425693552187
1640,0.997,1,"clus_2","ENSG00000272861","Gene1338",114.307854657955,1,114.307854657955,1,0.89548218577019,73.2574510104819
1640,0.997,1,"clus_2","ENSG00000255543","Gene749",11.1216708171962,1,11.1216708171962,1,1,9.37577340363789
1640,0.997,1,"clus_2","ENSG00000174123","Gene607",24.5430440373992,1,24.5430440373992,1,1,21.0409761249571
1640,0.997,1,"clus_2","ENSG00000179571","Gene1003",2.97996204190631,1,2.97996204190631,1.41034071253852,1,5.2532497300818
1650,0.997,1,"clus_2","ENSG00000258231","Gene385",82.659198237584,1,82.659198237584,1,1,88.2276586445301
1650,0.997,1,"clus_2","ENSG00000183979","Gene1727",239.052595068722,1,239.052595068722,0.913421537208369,1,191.651282519973
1650,0.997,1,"clus_2","ENSG00000234716","Gene1653",6.36755330564473,1,6.36755330564473,1,1,6.86972714838383
1650,0.997,1,"clus_2","ENSG00000197620","Gene1291",4.53539463205817,1,4.53539463205817,1,1,5.54126283464286
1650,0.997,1,"clus_2","ENSG00000284227","Gene53",1.20479886934836,1,1.20479886934836,1,1,2.24357997543229
1650,0.997,1,"clus_2","ENSG00000099617","Gene646",134.6282652574,1,134.6282652574,1,1,212.47949994066
1650,0.997,1,"clus_2","ENSG00000135740","Gene849",0.883597178063983,1,0.883597178063983,1,1,1.00387354846032
1650,0.997,1,"clus_2","ENSG00000265541","Gene597",130.700375109756,1,130.700375109756,1,1,163.380538504899
1650,0.997,1,"clus_2","LRG_89","Gene697",24.7445085808974,1,24.7445085808974,1,1,43.5015002259526
1660,0.997,1,"clus_2","ENSG00000110700","Gene1120",509.043310833377,191.316239169057,9366.74458882235,1,0.81973345117981,12117.0309562354
1660,0.997,1,"clus_2","ENSG00000130733","Gene716",23.6605967496163,1,23.6605967496163,1,1,25.2861211381663
1660,0.997,1,"clus_2","ENSG00000249920","Gene96",12.1245761662261,1,12.1245761662261,1,1,8.19691782850402
1660,0.997,1,"clus_2","ENSG00000177272","Gene1032",69.7685362477778,1,69.7685362477778,1,1,76.4313784930746
1660,0.997,1,"clus_2","ENSG00000277387","Gene28",41.4892825179441,1,41.4892825179441,1,1,53.2029042751403
1660,0.997,1,"clus_2","ENSG00000108641","Gene102",104.090150561885,1,104.090150561885,1,1.15401753371311,160.475376768691
1660,0.997,1,"clus_2","ENSG00000104723","Gene178",12.2597251234782,1,12.2597251234782,1,1,22.9690541183085
1660,0.997,1,"clus_2","ENSG00000263381","Gene157",3.08935781286718,1,3.08935781286718,1,1,4.78811227936373
1660,0.997,1,"clus_2","ENSG00000228001","Gene841",59.8949645871311,1,59.8949645871311,0.6291607838751,1,63.0363831689374
1660,0.997,1,"clus_2","ENSG00000212344","Gene1024",2.26321053568391,1,2.26321053568391,1,1,3.0783230227475
1660,0.997,1,"clus_2","ENSG00000236921","Gene654",8.2515626637805,1,8.2515626637805,1,1,6.81212190367864
1670,0.997,1,"clus_2","ENSG00000263863","Gene1158",68.4651220196727,1,68.4651220196727,1,1,82.9772979584009
1670,0.998,1,"clus_2","ENSG00000285351","Gene1900",89.6849559795125,1,89.6849559795125,1,1,161.132497981997
1670,0.998,1,"clus_2","LRG_335","Gene1818",580.738224272013,1,580.738224272013,1.22435093383969,1,426.847523913042
1670,0.998,1,"clus_2","ENSG00000230383","Gene1433",4.57857443749049,1,4.57857443749049,1,1,6.32212670700549
1670,0.998,1,"clus_2","ENSG00000106341","Gene1967",4.06540161220666,1,4.06540161220666,1.05555438108423,1,4.34481341801713
1670,0.998,1,"clus_2","ENSG00000266746","Gene1545",141.370676814181,1,141.370676814181,1,1,161.061653970345
1670,0.998,1,"clus_2","ENSG00000276820","Gene162",26.3490047349814,1,26.3490047349814,1,1,34.1002127342027
1670,0.998,1,"clus_2","ENSG00000275886","Gene965",11.5284438964474,1,11.5284438964474,1,1,13.000117664642
1670,0.998,1,"clus_2","ENSG00000172159","Gene943",3.56308516760886,1,3.56308516760886,1,1,4.95774544577292
1680,0.998,1,"clus_2","ENSG00000206493","Gene1548",67.8994214738202,1,67.8994214738202,1,0.562685508251612,64.8361906594901
1680,0.998,1,"clus_2","ENSG00000269244","Gene50",33.3412291581769,1,33.3412291581769,1,1,29.5405651215153
1680,0.998,1,"clus_2","ENSG00000226534","Gene1385",4.67400961061292,1,4.67400961061292,1,1,5.75853839229855
1680,0.998,1,"clus_2","ENSG00000181026","Gene129",24.8313814444749,1,24.8313814444749,1,1,24.9885497594724
1680,0.998,1,"clus_2","ENSG00000269794","Gene1840",1.99719008302721,1,1.99719008302721,1,1,1.95051026945139
1680,0.998,1,"clus_2","ENSG00000241984","Gene1954",0.96529967443687,1,0.96529967443687,1,1,1.11414290888014
1680,0.998,1,"clus_2","ENSG00000072364","Gene890",80.4425059904563,1,80.4425059904563,1,1,48.8873740084006
1680,0.998,1,"clus_2","ENSG00000024422","Gene1937",159.722559929903,1,159.722559929903,1,1,188.747775863373
1680,0.998,1,"clus_2","ENSG00000238645","Gene51",1.87584343092199,1,1.87584343092199,1,1,1.65160768681551
1680,0.998,1,"clus_2","ENSG00000255829","Gene314",17.8261715089505,1,17.8261715089505,1,1,17.349259993569
1680,0.998,1,"clus_2","ENSG00000216588","Gene105",3.08655349761054,1,3.08655349761054,1,1,3.00396780385032
1690,0.998,1,"clus_2","ENSG00000277179","Gene1273",2.0318299999234,1,2.0318299999234,1,1,2.17748957303145
1690,0.998,1,"clus_2","ENSG00000200653","Gene658",336.675453545509,1,336.675453545509,1,1,550.119851100475
1690,0.998,1,"clus_2","ENSG00000077235","Gene1346",2.04338363998209,1,2.04338363998209,1,1,2.80805252761336
1690,0.998,1,"clus_2","ENSG00000104419","Gene809",35.142520278243,1,35.142520278243,1,1,22.7087392243059
1690,0.998,1,"clus_2","ENSG00000253408","Gene712",1.02909608689848,1,1.02909608689848,1,1,2.78608397905207
1690,0.998,1,"clus_2","ENSG00000285152","Gene779",37.1894150379945,1,37.1894150379945,1,1,59.3025227327803
1690,0.998,1,"clus_2","ENSG00000198892","Gene1925",60.7249964811906,1,60.7249964811906,1,1,46.5763375620114
1690,0.998,1,"clus_2","ENSG00000277033","Gene892",0.791199317658567,1,0.791199317658567,1,1,1.12448488838729
1690,0.998,1,"clus_2","ENSG00000235334","Gene1288",4.61481148379312,1,4.61481148379312,1,0.975785003377986,4.42905456878518
1700,0.998,1,"clus_2","ENSG00000267373","Gene1667",13.0116209849675,1,13.0116209849675,1,1,13.0245361373963
1700,0.998,1,"clus_2","ENSG00000254620","Gene972",28.1454544570299,1,28.1454544570299,1,1,22.8680685238922
1700,0.998,1,"clus_2","ENSG00000172969","Gene1047",0.797213152287724,1,0.797213152287724,1,1,0.498323741953096
1700,0.998,1,"clus_2","ENSG00000277826","Gene1600",25.5753955217967,1,25.5753955217967,1,1,26.9747866613684
1700,0.998,1,"clus_2","ENSG00000243519","Gene1475",5.89275892988289,1,5.89275892988289,1,1,3.28450509662264
1700,0.999,1,"clus_2","ENSG00000206452","Gene428",17.2054597438754,1,17.2054597438754,1.14502269121861,1,26.3009336204218
1700,0.999,1,"clus_2","ENSG00000219088","Gene956",183.503509866848,1,183.503509866848,1,1,170.428553764305
1700,0.999,1,"clus_2","ENSG00000013503","Gene1828",11.03189135096,1,11.03189135096,1,1,11.4289872243775
1700,0.999,1,"clus_2","ENSG00000198168","Gene1948",7.90028247871398,1,7.90028247871398,1,1,7.90513500776679
1700,0.999,1,"clus_2","ENSG00000274076","Gene1808",47.1462931257812,1,47.1462931257812,1,1,70.392096124614
1700,0.999,1,"clus_2","ENSG00000262946","Gene1844",174.030096543241,1,174.030096543241,1,1,250.931269182015
